

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 17 09:16:00 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: LRO (spacecraft) (-85)          {source: LRO_merged}
Center body name: Moon (301)                      {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Oct-26 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Oct-27 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460244.007638889, A.D. 2023-Oct-26 12:11:00.0000, -1.760420888802619E+02, -3.651643305363859E+01,  1.801974768175397E+03,
2460244.008333333, A.D. 2023-Oct-26 12:12:00.0000, -1.016322112794151E+02, -1.020097878191631E+02,  1.804931821759384E+03,
2460244.009027778, A.D. 2023-Oct-26 12:13:00.0000, -2.692196677438915E+01, -1.672000637525642E+02,  1.802525774545340E+03,
2460244.009722222, A.D. 2023-Oct-26 12:14:00.0000,  4.786686504055979E+01, -2.318934577878895E+02,  1.794762461027631E+03,
2460244.010416667, A.D. 2023-Oct-26 12:15:00.0000,  1.225122748414287E+02, -2.958975985633789E+02,  1.781664023726986E+03,
2460244.011111111, A.D. 2023-Oct-26 12:16:00.0000,  1.967927139388048E+02, -3.590221675699502E+02,  1.763268836510436E+03,
2460244.011805556, A.D. 2023-Oct-26 12:17:00.0000,  2.704877716446063E+02, -4.210795112633239E+02,  1.739631377539985E+03,
2460244.012500000, A.D. 2023-Oct-26 12:18:00.0000,  3.433788427012623E+02, -4.818852425879870E+02,  1.710822055958525E+03,
2460244.013194445, A.D. 2023-Oct-26 12:19:00.0000,  4.152497868465143E+02, -5.412588295640396E+02,  1.676926990892665E+03,
2460244.013888889, A.D. 2023-Oct-26 12:20:00.0000,  4.858875825919094E+02, -5.990241687240316E+02,  1.638047740906704E+03,
2460244.014583333, A.D. 2023-Oct-26 12:21:00.0000,  5.550829768761760E+02, -6.550101413434364E+02,  1.594300982020563E+03,
2460244.015277778, A.D. 2023-Oct-26 12:22:00.0000,  6.226310645434423E+02, -7.090511123629043E+02,  1.545818219706132E+03,
2460244.015972222, A.D. 2023-Oct-26 12:23:00.0000,  6.883319677404361E+02, -7.609874731844984E+02,  1.492745311121158E+03,
2460244.016666667, A.D. 2023-Oct-26 12:24:00.0000,  7.519916662465548E+02, -8.106662415578414E+02,  1.435241734041133E+03,
2460244.017361111, A.D. 2023-Oct-26 12:25:00.0000,  8.134224988445058E+02, -8.579414512998598E+02,  1.373480221635110E+03,
2460244.018055555, A.D. 2023-Oct-26 12:26:00.0000,  8.724437491010758E+02, -9.026745802514808E+02,  1.307646219801989E+03,
2460244.018750000, A.D. 2023-Oct-26 12:27:00.0000,  9.288822080768878E+02, -9.447349543544689E+02,  1.237937304229692E+03,
2460244.019444444, A.D. 2023-Oct-26 12:28:00.0000,  9.825727105490514E+02, -9.840001293474990E+02,  1.164562557878896E+03,
2460244.020138889, A.D. 2023-Oct-26 12:29:00.0000,  1.033358643738029E+03, -1.020356252489924E+03,  1.087741906747018E+03,
2460244.020833333, A.D. 2023-Oct-26 12:30:00.0000,  1.081092427509662E+03, -1.053698405772875E+03,  1.007705412359706E+03,
2460244.021527778, A.D. 2023-Oct-26 12:31:00.0000,  1.125635964796878E+03, -1.083930930645299E+03,  9.246925205532168E+02,
2460244.022222222, A.D. 2023-Oct-26 12:32:00.0000,  1.166860938841302E+03, -1.110967415277610E+03,  8.389514080898807E+02,
2460244.022916667, A.D. 2023-Oct-26 12:33:00.0000,  1.204649272606883E+03, -1.134731167765772E+03,  7.507380696329087E+02,
2460244.023611111, A.D. 2023-Oct-26 12:34:00.0000,  1.238893823300721E+03, -1.155156366488949E+03,  6.603150474272269E+02,
2460244.024305556, A.D. 2023-Oct-26 12:35:00.0000,  1.269498449493723E+03, -1.172187641471626E+03,  5.679508084028795E+02,
2460244.025000000, A.D. 2023-Oct-26 12:36:00.0000,  1.296378222445492E+03, -1.185780097515735E+03,  4.739188948423527E+02,
2460244.025694444, A.D. 2023-Oct-26 12:37:00.0000,  1.319459589047183E+03, -1.195899277761618E+03,  3.784970739316019E+02,
2460244.026388889, A.D. 2023-Oct-26 12:38:00.0000,  1.338680489893537E+03, -1.202521077163346E+03,  2.819664899886795E+02,
2460244.027083333, A.D. 2023-Oct-26 12:39:00.0000,  1.353990440880938E+03, -1.205631628184840E+03,  1.846108173819304E+02,
2460244.027777778, A.D. 2023-Oct-26 12:40:00.0000,  1.365350586536108E+03, -1.205227180649740E+03,  8.671541170361536E+01,
2460244.028472222, A.D. 2023-Oct-26 12:41:00.0000,  1.372733732094348E+03, -1.201313994791745E+03, -1.143354299743834E+01,
2460244.029166667, A.D. 2023-Oct-26 12:42:00.0000,  1.376124109340133E+03, -1.193907794262170E+03, -1.095497977708312E+02,
2460244.029861111, A.D. 2023-Oct-26 12:43:00.0000,  1.375517520986905E+03, -1.183033974813968E+03, -2.073479505026054E+02,
2460244.030555556, A.D. 2023-Oct-26 12:44:00.0000,  1.370922043448139E+03, -1.168728938340390E+03, -3.045445868844041E+02,
2460244.031250000, A.D. 2023-Oct-26 12:45:00.0000,  1.362357508987072E+03, -1.151039211390234E+03, -4.008589696027201E+02,
2460244.031944444, A.D. 2023-Oct-26 12:46:00.0000,  1.349855333304033E+03, -1.130021246687870E+03, -4.960138538304325E+02,
2460244.032638889, A.D. 2023-Oct-26 12:47:00.0000,  1.333458296125056E+03, -1.105741173401634E+03, -5.897362792037559E+02,
2460244.033333333, A.D. 2023-Oct-26 12:48:00.0000,  1.313220277207147E+03, -1.078274490146460E+03, -6.817583334722708E+02,
2460244.034027778, A.D. 2023-Oct-26 12:49:00.0000,  1.289205960204010E+03, -1.047705713715349E+03, -7.718178869121459E+02,
2460244.034722222, A.D. 2023-Oct-26 12:50:00.0000,  1.261490517194034E+03, -1.014127998494712E+03, -8.596592972286577E+02,
2460244.035416667, A.D. 2023-Oct-26 12:51:00.0000,  1.230159285657457E+03, -9.776427417969114E+02, -9.450340851212673E+02,
2460244.036111111, A.D. 2023-Oct-26 12:52:00.0000,  1.195307238363603E+03, -9.383590023718208E+02, -1.027701590049111E+03,
2460244.036805556, A.D. 2023-Oct-26 12:53:00.0000,  1.157038780705945E+03, -8.963932093351634E+02, -1.107429579695205E+03,
2460244.037500000, A.D. 2023-Oct-26 12:54:00.0000,  1.115468053738936E+03, -8.518693407826360E+02, -1.183994816652452E+03,
2460244.038194444, A.D. 2023-Oct-26 12:55:00.0000,  1.070718245550408E+03, -8.049182335208427E+02, -1.257183643000286E+03,
2460244.038888889, A.D. 2023-Oct-26 12:56:00.0000,  1.022921202334983E+03, -7.556771691876827E+02, -1.326792518154099E+03,
2460244.039583333, A.D. 2023-Oct-26 12:57:00.0000,  9.722170131116873E+02, -7.042894503266439E+02, -1.392628525059514E+03,
2460244.040277778, A.D. 2023-Oct-26 12:58:00.0000,  9.187535648576450E+02, -6.509039631035282E+02, -1.454509842645925E+03,
2460244.040972222, A.D. 2023-Oct-26 12:59:00.0000,  8.626860732057830E+02, -5.956747299922126E+02, -1.512266182182275E+03,
2460244.041666667, A.D. 2023-Oct-26 13:00:00.0000,  8.041765948179527E+02, -5.387604559984533E+02, -1.565739185483251E+03,
2460244.042361111, A.D. 2023-Oct-26 13:01:00.0000,  7.433935279585421E+02, -4.803240719256781E+02, -1.614782783457586E+03,
2460244.043055556, A.D. 2023-Oct-26 13:02:00.0000,  6.805110779152019E+02, -4.205322511812785E+02, -1.659263572363207E+03,
2460244.043750000, A.D. 2023-Oct-26 13:03:00.0000,  6.157087635577191E+02, -3.595549677331508E+02, -1.699061059148120E+03,
2460244.044444445, A.D. 2023-Oct-26 13:04:00.0000,  5.491710066196974E+02, -2.975651254959027E+02, -1.734067733102915E+03,
2460244.045138889, A.D. 2023-Oct-26 13:05:00.0000,  4.810865891359863E+02, -2.347380666695860E+02, -1.764189379436609E+03,
2460244.045833333, A.D. 2023-Oct-26 13:06:00.0000,  4.116481559458189E+02, -1.712511197301340E+02, -1.789345273178305E+03,
2460244.046527778, A.D. 2023-Oct-26 13:07:00.0000,  3.410517190509709E+02, -1.072831466797163E+02, -1.809468345724229E+03,
2460244.047222222, A.D. 2023-Oct-26 13:08:00.0000,  2.694961623179261E+02, -4.301408840653983E+01, -1.824505325008752E+03,
2460244.047916667, A.D. 2023-Oct-26 13:09:00.0000,  1.971827455407474E+02,  2.137549202511036E+01, -1.834416847835619E+03,
2460244.048611111, A.D. 2023-Oct-26 13:10:00.0000,  1.243146065851906E+02,  8.570486815381150E+01, -1.839177542621175E+03,
2460244.049305555, A.D. 2023-Oct-26 13:11:00.0000,  5.109626019845018E+01,  1.497936107303193E+02, -1.838776080754963E+03,
2460244.050000000, A.D. 2023-Oct-26 13:12:00.0000, -2.226693967793835E+01,  2.134620328461140E+02, -1.833215255253851E+03,
2460244.050694444, A.D. 2023-Oct-26 13:13:00.0000, -9.556929020333337E+01,  2.765316621633882E+02, -1.822511929448612E+03,
2460244.051388889, A.D. 2023-Oct-26 13:14:00.0000, -1.686051699114614E+02,  3.388257504945426E+02, -1.806696814374497E+03,
2460244.052083333, A.D. 2023-Oct-26 13:15:00.0000, -2.411696309928084E+02,  4.001697003926722E+02, -1.785814501667744E+03,
2460244.052777778, A.D. 2023-Oct-26 13:16:00.0000, -3.130589467319660E+02,  4.603915132073996E+02, -1.759923371095767E+03,
2460244.053472222, A.D. 2023-Oct-26 13:17:00.0000, -3.840711637439090E+02,  5.193222308380983E+02, -1.729095466929433E+03,
2460244.054166667, A.D. 2023-Oct-26 13:18:00.0000, -4.540066553768702E+02,  5.767963700881934E+02, -1.693416341634808E+03,
2460244.054861111, A.D. 2023-Oct-26 13:19:00.0000, -5.226686710856739E+02,  6.326523491692908E+02, -1.652984863398141E+03,
2460244.055555556, A.D. 2023-Oct-26 13:20:00.0000, -5.898638765310170E+02,  6.867329059092203E+02, -1.607912984507889E+03,
2460244.056250000, A.D. 2023-Oct-26 13:21:00.0000, -6.554028795390041E+02,  7.388855071570003E+02, -1.558325468560043E+03,
2460244.056944444, A.D. 2023-Oct-26 13:22:00.0000, -7.191007646317012E+02,  7.889626793019920E+02, -1.504359716496817E+03,
2460244.057638889, A.D. 2023-Oct-26 13:23:00.0000, -7.807775693688891E+02,  8.368224418609543E+02, -1.446165329501648E+03,
2460244.058333333, A.D. 2023-Oct-26 13:24:00.0000, -8.402586673216429E+02,  8.823288816714705E+02, -1.383903312361883E+03,
2460244.059027778, A.D. 2023-Oct-26 13:25:00.0000, -8.973752538491390E+02,  9.253523783490909E+02, -1.317745919589517E+03,
2460244.059722222, A.D. 2023-Oct-26 13:26:00.0000, -9.519647773788893E+02,  9.657699250723543E+02, -1.247876262073173E+03,
2460244.060416667, A.D. 2023-Oct-26 13:27:00.0000, -1.003871357276919E+03,  1.003465434687727E+03, -1.174487897024269E+03,
2460244.061111111, A.D. 2023-Oct-26 13:28:00.0000, -1.052946191266994E+03,  1.038330033937764E+03, -1.097784400657139E+03,
2460244.061805556, A.D. 2023-Oct-26 13:29:00.0000, -1.099047954262234E+03,  1.070262350972173E+03, -1.017978917207804E+03,
2460244.062500000, A.D. 2023-Oct-26 13:30:00.0000, -1.142043189949996E+03,  1.099168800594543E+03, -9.352936775613672E+02,
2460244.063194444, A.D. 2023-Oct-26 13:31:00.0000, -1.181806695732113E+03,  1.124963870310664E+03, -8.499594812504989E+02,
2460244.063888889, A.D. 2023-Oct-26 13:32:00.0000, -1.218221844573447E+03,  1.147570223318503E+03, -7.622152284619965E+02,
2460244.064583333, A.D. 2023-Oct-26 13:33:00.0000, -1.251180985810759E+03,  1.166919091799534E+03, -6.723072708839702E+02,
2460244.065277778, A.D. 2023-Oct-26 13:34:00.0000, -1.280585965307022E+03,  1.182951092543623E+03, -5.804884943254837E+02,
2460244.065972222, A.D. 2023-Oct-26 13:35:00.0000, -1.306348361967190E+03,  1.195616144200326E+03, -4.870177942602547E+02,
2460244.066666667, A.D. 2023-Oct-26 13:36:00.0000, -1.328389787792054E+03,  1.204873639965529E+03, -3.921593870061955E+02,
2460244.067361111, A.D. 2023-Oct-26 13:37:00.0000, -1.346642160839867E+03,  1.210692582354815E+03, -2.961821004468039E+02,
2460244.068055556, A.D. 2023-Oct-26 13:38:00.0000, -1.361047948584193E+03,  1.213051678589714E+03, -1.993586496805946E+02,
2460244.068750000, A.D. 2023-Oct-26 13:39:00.0000, -1.371560381630261E+03,  1.211939402986388E+03, -1.019648995013704E+02,
2460244.069444444, A.D. 2023-Oct-26 13:40:00.0000, -1.378143638197042E+03,  1.207354033579851E+03, -4.279115121910309E+00,
2460244.070138889, A.D. 2023-Oct-26 13:41:00.0000, -1.380773000027053E+03,  1.199303670148432E+03,  9.341879790431415E+01,
2460244.070833333, A.D. 2023-Oct-26 13:42:00.0000, -1.379435020024772E+03,  1.187806162651267E+03,  1.908481034352696E+02,
2460244.071527778, A.D. 2023-Oct-26 13:43:00.0000, -1.374127593748621E+03,  1.172889144002128E+03,  2.877279904506715E+02,
2460244.072222222, A.D. 2023-Oct-26 13:44:00.0000, -1.364859924787306E+03,  1.154590250154724E+03,  3.837782518497930E+02,
2460244.072916667, A.D. 2023-Oct-26 13:45:00.0000, -1.351652657162980E+03,  1.132956968137546E+03,  4.787201638217933E+02,
2460244.073611111, A.D. 2023-Oct-26 13:46:00.0000, -1.334537911785126E+03,  1.108046576861659E+03,  5.722773132793816E+02,
2460244.074305556, A.D. 2023-Oct-26 13:47:00.0000, -1.313559289803146E+03,  1.079926061054592E+03,  6.641764342676074E+02,
2460244.075000000, A.D. 2023-Oct-26 13:48:00.0000, -1.288771838152490E+03,  1.048671993037541E+03,  7.541482498780675E+02,
2460244.075694445, A.D. 2023-Oct-26 13:49:00.0000, -1.260241971452837E+03,  1.014370379918309E+03,  8.419283141633319E+02,
2460244.076388889, A.D. 2023-Oct-26 13:50:00.0000, -1.228047345341358E+03,  9.771164743012506E+02,  9.272578481466593E+02,
2460244.077083333, A.D. 2023-Oct-26 13:51:00.0000, -1.192276677876420E+03,  9.370145472950210E+02,  1.009884563947886E+03,
2460244.077777778, A.D. 2023-Oct-26 13:52:00.0000, -1.153029718394158E+03,  8.941776507766320E+02,  1.089563445565132E+03,
2460244.078472222, A.D. 2023-Oct-26 13:53:00.0000, -1.110416848510853E+03,  8.487272999050158E+02,  1.166057554214842E+03,
2460244.079166667, A.D. 2023-Oct-26 13:54:00.0000, -1.064558175697166E+03,  8.007930548607759E+02,  1.239138853300784E+03,
2460244.079861111, A.D. 2023-Oct-26 13:55:00.0000, -1.015583549825475E+03,  7.505121994950896E+02,  1.308588875013161E+03,
2460244.080555555, A.D. 2023-Oct-26 13:56:00.0000, -9.636322469040169E+02,  6.980293493224893E+02,  1.374199401790723E+03,
2460244.081250000, A.D. 2023-Oct-26 13:57:00.0000, -9.088526377389207E+02,  6.434960338468695E+02,  1.435773118392075E+03,
2460244.081944444, A.D. 2023-Oct-26 13:58:00.0000, -8.514018413859303E+02,  5.870702557770918E+02,  1.493124236579995E+03,
2460244.082638889, A.D. 2023-Oct-26 13:59:00.0000, -7.914453547823359E+02,  5.289160285639174E+02,  1.546079095361510E+03,
2460244.083333333, A.D. 2023-Oct-26 14:00:00.0000, -7.291566492129350E+02,  4.692028934780098E+02,  1.594476739125970E+03,
2460244.084027778, A.D. 2023-Oct-26 14:01:00.0000, -6.647167246568715E+02,  4.081054172636394E+02,  1.638169474823929E+03,
2460244.084722222, A.D. 2023-Oct-26 14:02:00.0000, -5.983136895144125E+02,  3.458026537399839E+02,  1.677023281049798E+03,
2460244.085416667, A.D. 2023-Oct-26 14:03:00.0000, -5.301421797070070E+02,  2.824776163760101E+02,  1.710918388166199E+03,
2460244.086111111, A.D. 2023-Oct-26 14:04:00.0000, -4.604025283443043E+02,  2.183167720171292E+02,  1.739750125992462E+03,
2460244.086805556, A.D. 2023-Oct-26 14:05:00.0000, -3.893002340673702E+02,  1.535094335958905E+02,  1.763429128976098E+03,
2460244.087500000, A.D. 2023-Oct-26 14:06:00.0000, -3.170452848666464E+02,  8.824716540085296E+01,  1.781881679360384E+03,
2460244.088194444, A.D. 2023-Oct-26 14:07:00.0000, -2.438514553641435E+02,  2.272317465444905E+01,  1.795049985772029E+03,
2460244.088888889, A.D. 2023-Oct-26 14:08:00.0000, -1.699355874135508E+02, -4.286830800664927E+01,  1.802892392318639E+03,
2460244.089583333, A.D. 2023-Oct-26 14:09:00.0000, -9.551686151785543E+01, -1.083326556208712E+02,  1.805383519176301E+03,
2460244.090277778, A.D. 2023-Oct-26 14:10:00.0000, -2.081606620940147E+01, -1.734754758384281E+02,  1.802514337045006E+03,
2460244.090972222, A.D. 2023-Oct-26 14:11:00.0000,  5.394512820505770E+01, -2.381032419429745E+02,  1.794292178884739E+03,
2460244.091666667, A.D. 2023-Oct-26 14:12:00.0000,  1.285449292024132E+02, -3.020239594616652E+02,  1.780740702377573E+03,
2460244.092361111, A.D. 2023-Oct-26 14:13:00.0000,  2.027621033660253E+02, -3.650477627214066E+02,  1.761899778282856E+03,
2460244.093055556, A.D. 2023-Oct-26 14:14:00.0000,  2.763765376904048E+02, -4.269874143501092E+02,  1.737825315834442E+03,
2460244.093750000, A.D. 2023-Oct-26 14:15:00.0000,  3.491699886932038E+02, -4.876589812999911E+02,  1.708589089735635E+03,
2460244.094444444, A.D. 2023-Oct-26 14:16:00.0000,  4.209267551024677E+02, -5.468824357300780E+02,  1.674278502846515E+03,
2460244.095138889, A.D. 2023-Oct-26 14:17:00.0000,  4.914343402419472E+02, -6.044822399301929E+02,  1.634996303620496E+03,
2460244.095833333, A.D. 2023-Oct-26 14:18:00.0000,  5.604841049358947E+02, -6.602879118410414E+02,  1.590860258256757E+03,
2460244.096527778, A.D. 2023-Oct-26 14:19:00.0000,  6.278719101015013E+02, -7.141345667348714E+02,  1.542002776832563E+03,
2460244.097222222, A.D. 2023-Oct-26 14:20:00.0000,  6.933987478908384E+02, -7.658634313031866E+02,  1.488570492586754E+03,
2460244.097916667, A.D. 2023-Oct-26 14:21:00.0000,  7.568713598843315E+02, -8.153223273986332E+02,  1.430723793702931E+03,
2460244.098611111, A.D. 2023-Oct-26 14:22:00.0000,  8.181028539561084E+02, -8.623663124196495E+02,  1.368636374613629E+03,
2460244.099305556, A.D. 2023-Oct-26 14:23:00.0000,  8.769132802721579E+02, -9.068579850436124E+02,  1.302494632925200E+03,
2460244.100000000, A.D. 2023-Oct-26 14:24:00.0000,  9.331301609921502E+02, -9.486673397005372E+02,  1.232496868669551E+03,
2460244.100694444, A.D. 2023-Oct-26 14:25:00.0000,  9.865890636408003E+02, -9.876725030353825E+02,  1.158852763807591E+03,
2460244.101388889, A.D. 2023-Oct-26 14:26:00.0000,  1.037134124931588E+03, -1.023760156627859E+03,  1.081782719001827E+03,
2460244.102083333, A.D. 2023-Oct-26 14:27:00.0000,  1.084618543664634E+03, -1.056825942471175E+03,  1.001517155476916E+03,
2460244.102777778, A.D. 2023-Oct-26 14:28:00.0000,  1.128905038264871E+03, -1.086774844684350E+03,  9.182957829983458E+02,
2460244.103472222, A.D. 2023-Oct-26 14:29:00.0000,  1.169866264425975E+03, -1.113521533580100E+03,  8.323668330144076E+02,
2460244.104166667, A.D. 2023-Oct-26 14:30:00.0000,  1.207385189055465E+03, -1.136990658682364E+03,  7.439862567720711E+02,
2460244.104861111, A.D. 2023-Oct-26 14:31:00.0000,  1.241355417732964E+03, -1.157117079243537E+03,  6.534168894532540E+02,
2460244.105555556, A.D. 2023-Oct-26 14:32:00.0000,  1.271681605315360E+03, -1.173846278661391E+03,  5.609277775222641E+02,
2460244.106250000, A.D. 2023-Oct-26 14:33:00.0000,  1.298279608882149E+03, -1.187134313576555E+03,  4.667931697954651E+02,
2460244.106944445, A.D. 2023-Oct-26 14:34:00.0000,  1.321076299512351E+03, -1.196947090253871E+03,  3.712910489995014E+02,
2460244.107638889, A.D. 2023-Oct-26 14:35:00.0000,  1.340009962694661E+03, -1.203260792805850E+03,  2.747025888257189E+02,
2460244.108333333, A.D. 2023-Oct-26 14:36:00.0000,  1.355030458934722E+03, -1.206061890302107E+03,  1.773113142619797E+02,
2460244.109027778, A.D. 2023-Oct-26 14:37:00.0000,  1.366099352234742E+03, -1.205347124070566E+03,  7.940227621425038E+01,
2460244.109722222, A.D. 2023-Oct-26 14:38:00.0000,  1.373190004340315E+03, -1.201123481634688E+03, -1.873875918552329E+01,
2460244.110416667, A.D. 2023-Oct-26 14:39:00.0000,  1.376287627696875E+03, -1.193408153355557E+03, -1.168261141132255E+02,
2460244.111111111, A.D. 2023-Oct-26 14:40:00.0000,  1.375389290408290E+03, -1.182228466544123E+03, -2.145750030953529E+02,
2460244.111805555, A.D. 2023-Oct-26 14:41:00.0000,  1.370503867773747E+03, -1.167621791238728E+03, -3.117023440916194E+02,
2460244.112500000, A.D. 2023-Oct-26 14:42:00.0000,  1.361652119143691E+03, -1.149635448970948E+03, -4.079273270966180E+02,
2460244.113194444, A.D. 2023-Oct-26 14:43:00.0000,  1.348866425718530E+03, -1.128326532944002E+03, -5.029723888328442E+02,
2460244.113888889, A.D. 2023-Oct-26 14:44:00.0000,  1.332190048293967E+03, -1.103761587130356E+03, -5.965647871412161E+02,
2460244.114583333, A.D. 2023-Oct-26 14:45:00.0000,  1.311677208765876E+03, -1.076016414895728E+03, -6.884369607247243E+02,
2460244.115277778, A.D. 2023-Oct-26 14:46:00.0000,  1.287392866658221E+03, -1.045175801485025E+03, -7.783272511439110E+02,
2460244.115972222, A.D. 2023-Oct-26 14:47:00.0000,  1.259412478821352E+03, -1.011333205945180E+03, -8.659805865079709E+02,
2460244.116666667, A.D. 2023-Oct-26 14:48:00.0000,  1.227821746175177E+03, -9.745904268637976E+02, -9.511491233507207E+02,
2460244.117361111, A.D. 2023-Oct-26 14:49:00.0000,  1.192716343894135E+03, -9.350572454771429E+02, -1.033592853410164E+03,
2460244.118055556, A.D. 2023-Oct-26 14:50:00.0000,  1.154201630585711E+03, -8.928510498235710E+02, -1.113080182802750E+03,
2460244.118750000, A.D. 2023-Oct-26 14:51:00.0000,  1.112392331885814E+03, -8.480964435110808E+02, -1.189388490782136E+03,
2460244.119444444, A.D. 2023-Oct-26 14:52:00.0000,  1.067412250330613E+03, -8.009247956567181E+02, -1.262304507749597E+03,
2460244.120138889, A.D. 2023-Oct-26 14:53:00.0000,  1.019393861285236E+03, -7.514738552705323E+02, -1.331624937120131E+03,
2460244.120833333, A.D. 2023-Oct-26 14:54:00.0000,  9.684777354891994E+02, -6.998874647531237E+02, -1.397157459564786E+03,
2460244.121527778, A.D. 2023-Oct-26 14:55:00.0000,  9.148121934484807E+02, -6.463150428877135E+02, -1.458720929735684E+03,
2460244.122222222, A.D. 2023-Oct-26 14:56:00.0000,  8.585528551844764E+02, -5.909111329063226E+02, -1.516145793626657E+03,
2460244.122916667, A.D. 2023-Oct-26 14:57:00.0000,  7.998621725551784E+02, -5.338349439562595E+02, -1.569274466864686E+03,
2460244.123611111, A.D. 2023-Oct-26 14:58:00.0000,  7.389089486537268E+02, -4.752498880968695E+02, -1.617961671496464E+03,
2460244.124305556, A.D. 2023-Oct-26 14:59:00.0000,  6.758678469871520E+02, -4.153231164458203E+02, -1.662074735319668E+03,
2460244.125000000, A.D. 2023-Oct-26 15:00:00.0000,  6.109188930511591E+02, -3.542250577211153E+02, -1.701493858275811E+03,
2460244.125694444, A.D. 2023-Oct-26 15:01:00.0000,  5.442469707651762E+02, -2.921289617548777E+02, -1.736112350336880E+03,
2460244.126388889, A.D. 2023-Oct-26 15:02:00.0000,  4.760413583362824E+02, -2.292103792522294E+02, -1.765836739265371E+03,
2460244.127083333, A.D. 2023-Oct-26 15:03:00.0000,  4.064951925573405E+02, -1.656467579748766E+02, -1.790587021196018E+03,
2460244.127777778, A.D. 2023-Oct-26 15:04:00.0000,  3.358048435979290E+02, -1.016172091798344E+02, -1.810297134015922E+03,
2460244.128472222, A.D. 2023-Oct-26 15:05:00.0000,  2.641694973897538E+02, -3.730194120851331E+01, -1.824914903539193E+03,
2460244.129166667, A.D. 2023-Oct-26 15:06:00.0000,  1.917906717985752E+02,  2.711820220836591E+01, -1.834402122504018E+03,
2460244.129861111, A.D. 2023-Oct-26 15:07:00.0000,  1.188717337407288E+02,  9.146220973864160E+01, -1.838734597847946E+03,
2460244.130555556, A.D. 2023-Oct-26 15:08:00.0000,  4.561741420160979E+01,  1.555493768078055E+02, -1.837902167113831E+03,
2460244.131250000, A.D. 2023-Oct-26 15:09:00.0000, -2.776668349758256E+01,  2.191997839107793E+02, -1.831908688510486E+03,
2460244.131944444, A.D. 2023-Oct-26 15:10:00.0000, -1.010745864466298E+02,  2.822347757388510E+02, -1.820772008737038E+03,
2460244.132638889, A.D. 2023-Oct-26 15:11:00.0000, -1.741004691945272E+02,  3.444774377315111E+02, -1.804523911708985E+03,
2460244.133333333, A.D. 2023-Oct-26 15:12:00.0000, -2.466390937001561E+02,  4.057530863483339E+02, -1.783209886456010E+03,
2460244.134027778, A.D. 2023-Oct-26 15:13:00.0000, -3.184864080385305E+02,  4.658897212588723E+02, -1.756889134379135E+03,
2460244.134722222, A.D. 2023-Oct-26 15:14:00.0000, -3.894403798799030E+02,  5.247184175633544E+02, -1.725634931224115E+03,
2460244.135416667, A.D. 2023-Oct-26 15:15:00.0000, -4.593013939437224E+02,  5.820737979331481E+02, -1.689534179595549E+03,
2460244.136111111, A.D. 2023-Oct-26 15:16:00.0000, -5.278727866279660E+02,  6.377944634031776E+02, -1.648687175120069E+03,
2460244.136805556, A.D. 2023-Oct-26 15:17:00.0000, -5.949613692245330E+02,  6.917234117291322E+02, -1.603207328602255E+03,
2460244.137500000, A.D. 2023-Oct-26 15:18:00.0000, -6.603779354350991E+02,  7.437084430461756E+02, -1.553220845109238E+03,
2460244.138194445, A.D. 2023-Oct-26 15:19:00.0000, -7.239377528963378E+02,  7.936025522288973E+02, -1.498866367755826E+03,
2460244.138888889, A.D. 2023-Oct-26 15:20:00.0000, -7.854610391931492E+02,  8.412643076919481E+02, -1.440294594479755E+03,
2460244.139583333, A.D. 2023-Oct-26 15:21:00.0000, -8.447734234172967E+02,  8.865582167192495E+02, -1.377667875709970E+03,
2460244.140277778, A.D. 2023-Oct-26 15:22:00.0000, -9.017064041771810E+02,  9.293551433423496E+02, -1.311159701825759E+03,
2460244.140972222, A.D. 2023-Oct-26 15:23:00.0000, -9.560977786018047E+02,  9.695326076331842E+02, -1.240954328375562E+03,
2460244.141666667, A.D. 2023-Oct-26 15:24:00.0000, -1.007792044151458E+03,  1.006974928897405E+03, -1.167246634141618E+03,
2460244.142361111, A.D. 2023-Oct-26 15:25:00.0000, -1.056640838727413E+03,  1.041573675791669E+03, -1.090241507748981E+03,
2460244.143055555, A.D. 2023-Oct-26 15:26:00.0000, -1.102503354917048E+03,  1.073228005214368E+03, -1.010153358850825E+03,
2460244.143750000, A.D. 2023-Oct-26 15:27:00.0000, -1.145246744333359E+03,  1.101844993005416E+03, -9.272056021353130E+02,
2460244.144444444, A.D. 2023-Oct-26 15:28:00.0000, -1.184746510575817E+03,  1.127339953041132E+03, -8.416301101597569E+02,
