

*******************************************************************************
Ephemeris / WWW_USER Sun Nov 19 19:43:56 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: THEMIS-C (spacecraft) (-193)    {source: THEMIS-C_merged}
Center body name: Moon (301)                      {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Oct-26 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Oct-27 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460244.007638889, A.D. 2023-Oct-26 12:11:00.0000, -1.744639428502502E+04,  7.181411974262149E+03, -1.599047511264190E+03,
2460244.008333333, A.D. 2023-Oct-26 12:12:00.0000, -1.745280547180877E+04,  7.169302460506299E+03, -1.596823215949176E+03,
2460244.009027778, A.D. 2023-Oct-26 12:13:00.0000, -1.745917236561415E+04,  7.157174031451096E+03, -1.594594651732441E+03,
2460244.009722222, A.D. 2023-Oct-26 12:14:00.0000, -1.746549495934445E+04,  7.145026723000154E+03, -1.592361827547678E+03,
2460244.010416667, A.D. 2023-Oct-26 12:15:00.0000, -1.747177324416809E+04,  7.132860569178498E+03, -1.590124747604536E+03,
2460244.011111111, A.D. 2023-Oct-26 12:16:00.0000, -1.747800721117342E+04,  7.120675604589223E+03, -1.587883419189774E+03,
2460244.011805556, A.D. 2023-Oct-26 12:17:00.0000, -1.748419685236737E+04,  7.108471864198409E+03, -1.585637848901043E+03,
2460244.012500000, A.D. 2023-Oct-26 12:18:00.0000, -1.749034215700178E+04,  7.096249383461218E+03, -1.583388044487397E+03,
2460244.013194445, A.D. 2023-Oct-26 12:19:00.0000, -1.749644311795186E+04,  7.084008194833944E+03, -1.581134011423154E+03,
2460244.013888889, A.D. 2023-Oct-26 12:20:00.0000, -1.750249972539156E+04,  7.071748334750775E+03, -1.578875754885572E+03,
2460244.014583333, A.D. 2023-Oct-26 12:21:00.0000, -1.750851196850318E+04,  7.059469835377935E+03, -1.576613283188051E+03,
2460244.015277778, A.D. 2023-Oct-26 12:22:00.0000, -1.751447983922699E+04,  7.047172733799811E+03, -1.574346602783002E+03,
2460244.015972222, A.D. 2023-Oct-26 12:23:00.0000, -1.752040332768281E+04,  7.034857061231800E+03, -1.572075719605033E+03,
2460244.016666667, A.D. 2023-Oct-26 12:24:00.0000, -1.752628242305212E+04,  7.022522854053988E+03, -1.569800638841260E+03,
2460244.017361111, A.D. 2023-Oct-26 12:25:00.0000, -1.753211711626715E+04,  7.010170145350203E+03, -1.567521369155179E+03,
2460244.018055555, A.D. 2023-Oct-26 12:26:00.0000, -1.753790739559784E+04,  6.997798969518960E+03, -1.565237915931954E+03,
2460244.018750000, A.D. 2023-Oct-26 12:27:00.0000, -1.754365325196041E+04,  6.985409360630932E+03, -1.562950285322588E+03,
2460244.019444444, A.D. 2023-Oct-26 12:28:00.0000, -1.754935467453848E+04,  6.973001351542592E+03, -1.560658483949035E+03,
2460244.020138889, A.D. 2023-Oct-26 12:29:00.0000, -1.755501165332238E+04,  6.960574975905927E+03, -1.558362518813992E+03,
2460244.020833333, A.D. 2023-Oct-26 12:30:00.0000, -1.756062417558400E+04,  6.948130269363177E+03, -1.556062394793876E+03,
2460244.021527778, A.D. 2023-Oct-26 12:31:00.0000, -1.756619223125844E+04,  6.935667264450269E+03, -1.553758119300775E+03,
2460244.022222222, A.D. 2023-Oct-26 12:32:00.0000, -1.757171580851893E+04,  6.923185994299726E+03, -1.551449698174026E+03,
2460244.022916667, A.D. 2023-Oct-26 12:33:00.0000, -1.757719489733828E+04,  6.910686492594416E+03, -1.549137138399802E+03,
2460244.023611111, A.D. 2023-Oct-26 12:34:00.0000, -1.758262948588323E+04,  6.898168793702577E+03, -1.546820445315069E+03,
2460244.024305556, A.D. 2023-Oct-26 12:35:00.0000, -1.758801956132276E+04,  6.885632929278598E+03, -1.544499625983266E+03,
2460244.025000000, A.D. 2023-Oct-26 12:36:00.0000, -1.759336511262797E+04,  6.873078934501835E+03, -1.542174686141441E+03,
2460244.025694444, A.D. 2023-Oct-26 12:37:00.0000, -1.759866612790938E+04,  6.860506841869686E+03, -1.539845633211203E+03,
2460244.026388889, A.D. 2023-Oct-26 12:38:00.0000, -1.760392259431415E+04,  6.847916685153733E+03, -1.537512471353151E+03,
2460244.027083333, A.D. 2023-Oct-26 12:39:00.0000, -1.760913449990732E+04,  6.835308495778512E+03, -1.535175208427424E+03,
2460244.027777778, A.D. 2023-Oct-26 12:40:00.0000, -1.761430183272320E+04,  6.822682308805977E+03, -1.532833850160783E+03,
2460244.028472222, A.D. 2023-Oct-26 12:41:00.0000, -1.761942457896739E+04,  6.810038156240135E+03, -1.530488402816380E+03,
2460244.029166667, A.D. 2023-Oct-26 12:42:00.0000, -1.762450272571680E+04,  6.797376072059908E+03, -1.528138872531990E+03,
2460244.029861111, A.D. 2023-Oct-26 12:43:00.0000, -1.762953626188968E+04,  6.784696088194971E+03, -1.525785265552206E+03,
2460244.030555556, A.D. 2023-Oct-26 12:44:00.0000, -1.763452517278719E+04,  6.771998236918638E+03, -1.523427587310115E+03,
2460244.031250000, A.D. 2023-Oct-26 12:45:00.0000, -1.763946944449795E+04,  6.759282552665662E+03, -1.521065845116292E+03,
2460244.031944444, A.D. 2023-Oct-26 12:46:00.0000, -1.764436906588468E+04,  6.746549066919967E+03, -1.518700044085834E+03,
2460244.032638889, A.D. 2023-Oct-26 12:47:00.0000, -1.764922402039741E+04,  6.733797812892800E+03, -1.516330191988691E+03,
2460244.033333333, A.D. 2023-Oct-26 12:48:00.0000, -1.765403429679089E+04,  6.721028822741144E+03, -1.513956292238281E+03,
2460244.034027778, A.D. 2023-Oct-26 12:49:00.0000, -1.765879987939971E+04,  6.708242129330388E+03, -1.511578353429106E+03,
2460244.034722222, A.D. 2023-Oct-26 12:50:00.0000, -1.766352075516846E+04,  6.695437766137167E+03, -1.509196380557558E+03,
2460244.035416667, A.D. 2023-Oct-26 12:51:00.0000, -1.766819690835860E+04,  6.682615764240908E+03, -1.506810379479866E+03,
2460244.036111111, A.D. 2023-Oct-26 12:52:00.0000, -1.767282832589519E+04,  6.669776156328599E+03, -1.504420356798682E+03,
2460244.036805556, A.D. 2023-Oct-26 12:53:00.0000, -1.767741499294422E+04,  6.656918974662303E+03, -1.502026317933095E+03,
2460244.037500000, A.D. 2023-Oct-26 12:54:00.0000, -1.768195689460891E+04,  6.644044251962007E+03, -1.499628269484336E+03,
2460244.038194444, A.D. 2023-Oct-26 12:55:00.0000, -1.768645401504880E+04,  6.631152020873831E+03, -1.497226218107575E+03,
2460244.038888889, A.D. 2023-Oct-26 12:56:00.0000, -1.769090634024754E+04,  6.618242312139666E+03, -1.494820168452218E+03,
2460244.039583333, A.D. 2023-Oct-26 12:57:00.0000, -1.769531385438342E+04,  6.605315159184845E+03, -1.492410127461704E+03,
2460244.040277778, A.D. 2023-Oct-26 12:58:00.0000, -1.769967654250481E+04,  6.592370593427192E+03, -1.489996100191986E+03,
2460244.040972222, A.D. 2023-Oct-26 12:59:00.0000, -1.770399438782135E+04,  6.579408647551039E+03, -1.487578093217775E+03,
2460244.041666667, A.D. 2023-Oct-26 13:00:00.0000, -1.770826737623976E+04,  6.566429352589531E+03, -1.485156112434280E+03,
2460244.042361111, A.D. 2023-Oct-26 13:01:00.0000, -1.771249549007730E+04,  6.553432740730536E+03, -1.482730163259348E+03,
2460244.043055556, A.D. 2023-Oct-26 13:02:00.0000, -1.771667871429148E+04,  6.540418845153066E+03, -1.480300253485931E+03,
2460244.043750000, A.D. 2023-Oct-26 13:03:00.0000, -1.772081703297404E+04,  6.527387695563411E+03, -1.477866387460380E+03,
2460244.044444445, A.D. 2023-Oct-26 13:04:00.0000, -1.772491042837314E+04,  6.514339324955065E+03, -1.475428570880561E+03,
2460244.045138889, A.D. 2023-Oct-26 13:05:00.0000, -1.772895888445934E+04,  6.501273765195997E+03, -1.472986809986332E+03,
2460244.045833333, A.D. 2023-Oct-26 13:06:00.0000, -1.773296238437801E+04,  6.488191048143208E+03, -1.470541111013789E+03,
2460244.046527778, A.D. 2023-Oct-26 13:07:00.0000, -1.773692091123271E+04,  6.475091204753625E+03, -1.468091479865227E+03,
2460244.047222222, A.D. 2023-Oct-26 13:08:00.0000, -1.774083444812056E+04,  6.461974265983190E+03, -1.465637922404885E+03,
2460244.047916667, A.D. 2023-Oct-26 13:09:00.0000, -1.774470297811367E+04,  6.448840264849644E+03, -1.463180444371024E+03,
2460244.048611111, A.D. 2023-Oct-26 13:10:00.0000, -1.774852648244327E+04,  6.435689231539711E+03, -1.460719051262276E+03,
2460244.049305555, A.D. 2023-Oct-26 13:11:00.0000, -1.775230494501244E+04,  6.422521199030136E+03, -1.458253748822529E+03,
2460244.050000000, A.D. 2023-Oct-26 13:12:00.0000, -1.775603834616259E+04,  6.409336197873378E+03, -1.455784543783946E+03,
2460244.050694444, A.D. 2023-Oct-26 13:13:00.0000, -1.775972666977340E+04,  6.396134259186712E+03, -1.453311442005282E+03,
2460244.051388889, A.D. 2023-Oct-26 13:14:00.0000, -1.776336989615165E+04,  6.382915414186804E+03, -1.450834448508476E+03,
2460244.052083333, A.D. 2023-Oct-26 13:15:00.0000, -1.776696800822683E+04,  6.369679695036004E+03, -1.448353568655963E+03,
2460244.052777778, A.D. 2023-Oct-26 13:16:00.0000, -1.777052098627191E+04,  6.356427132349729E+03, -1.445868809136402E+03,
2460244.053472222, A.D. 2023-Oct-26 13:17:00.0000, -1.777402881322382E+04,  6.343157757038676E+03, -1.443380175850673E+03,
2460244.054166667, A.D. 2023-Oct-26 13:18:00.0000, -1.777749146930029E+04,  6.329871600058092E+03, -1.440887674652328E+03,
2460244.054861111, A.D. 2023-Oct-26 13:19:00.0000, -1.778090893468156E+04,  6.316568693909668E+03, -1.438391310099367E+03,
2460244.055555556, A.D. 2023-Oct-26 13:20:00.0000, -1.778428119224194E+04,  6.303249068850931E+03, -1.435891089659632E+03,
2460244.056250000, A.D. 2023-Oct-26 13:21:00.0000, -1.778760822037462E+04,  6.289912755674506E+03, -1.433387017226389E+03,
2460244.056944444, A.D. 2023-Oct-26 13:22:00.0000, -1.779089000189613E+04,  6.276559785764635E+03, -1.430879099778025E+03,
2460244.057638889, A.D. 2023-Oct-26 13:23:00.0000, -1.779412651425682E+04,  6.263190189229502E+03, -1.428367342880365E+03,
2460244.058333333, A.D. 2023-Oct-26 13:24:00.0000, -1.779731774022925E+04,  6.249803997794957E+03, -1.425851752717616E+03,
2460244.059027778, A.D. 2023-Oct-26 13:25:00.0000, -1.780046365909150E+04,  6.236401242319940E+03, -1.423332333127232E+03,
2460244.059722222, A.D. 2023-Oct-26 13:26:00.0000, -1.780356424905342E+04,  6.222981953819245E+03, -1.420809091921111E+03,
2460244.060416667, A.D. 2023-Oct-26 13:27:00.0000, -1.780661949198996E+04,  6.209546161893785E+03, -1.418282033495137E+03,
2460244.061111111, A.D. 2023-Oct-26 13:28:00.0000, -1.780962936618406E+04,  6.196093898715601E+03, -1.415751165204669E+03,
2460244.061805556, A.D. 2023-Oct-26 13:29:00.0000, -1.781259385071293E+04,  6.182625193459948E+03, -1.413216490166994E+03,
2460244.062500000, A.D. 2023-Oct-26 13:30:00.0000, -1.781551292468619E+04,  6.169140078212395E+03, -1.410678015729138E+03,
2460244.063194444, A.D. 2023-Oct-26 13:31:00.0000, -1.781838656722655E+04,  6.155638583623838E+03, -1.408135746579784E+03,
2460244.063888889, A.D. 2023-Oct-26 13:32:00.0000, -1.782121475832321E+04,  6.142120739773708E+03, -1.405589690232661E+03,
2460244.064583333, A.D. 2023-Oct-26 13:33:00.0000, -1.782399747432978E+04,  6.128586576570839E+03, -1.403039850179877E+03,
2460244.065277778, A.D. 2023-Oct-26 13:34:00.0000, -1.782673469422874E+04,  6.115036125361149E+03, -1.400486233399064E+03,
2460244.065972222, A.D. 2023-Oct-26 13:35:00.0000, -1.782942639708496E+04,  6.101469416595140E+03, -1.397928844573548E+03,
2460244.066666667, A.D. 2023-Oct-26 13:36:00.0000, -1.783207256104768E+04,  6.087886481160731E+03, -1.395367689511193E+03,
2460244.067361111, A.D. 2023-Oct-26 13:37:00.0000, -1.783467316236207E+04,  6.074287348751714E+03, -1.392802774568340E+03,
2460244.068055556, A.D. 2023-Oct-26 13:38:00.0000, -1.783722818090947E+04,  6.060672050209629E+03, -1.390234105586784E+03,
2460244.068750000, A.D. 2023-Oct-26 13:39:00.0000, -1.783973759205802E+04,  6.047040615476801E+03, -1.387661686015145E+03,
2460244.069444444, A.D. 2023-Oct-26 13:40:00.0000, -1.784220137470041E+04,  6.033393075534408E+03, -1.385085523675369E+03,
2460244.070138889, A.D. 2023-Oct-26 13:41:00.0000, -1.784461950419069E+04,  6.019729459935254E+03, -1.382505622904465E+03,
2460244.070833333, A.D. 2023-Oct-26 13:42:00.0000, -1.784699195939809E+04,  6.006049799174401E+03, -1.379921990353728E+03,
2460244.071527778, A.D. 2023-Oct-26 13:43:00.0000, -1.784931871658430E+04,  5.992354124007590E+03, -1.377334629836794E+03,
2460244.072222222, A.D. 2023-Oct-26 13:44:00.0000, -1.785159975186380E+04,  5.978642463753343E+03, -1.374743548464479E+03,
2460244.072916667, A.D. 2023-Oct-26 13:45:00.0000, -1.785383504136465E+04,  5.964914849619668E+03, -1.372148751287108E+03,
2460244.073611111, A.D. 2023-Oct-26 13:46:00.0000, -1.785602456214244E+04,  5.951171311648824E+03, -1.369550243758525E+03,
2460244.074305556, A.D. 2023-Oct-26 13:47:00.0000, -1.785816829033161E+04,  5.937411879756178E+03, -1.366948031356616E+03,
2460244.075000000, A.D. 2023-Oct-26 13:48:00.0000, -1.786026620112994E+04,  5.923636583285149E+03, -1.364342119168665E+03,
2460244.075694445, A.D. 2023-Oct-26 13:49:00.0000, -1.786231827058736E+04,  5.909845453462003E+03, -1.361732514249469E+03,
2460244.076388889, A.D. 2023-Oct-26 13:50:00.0000, -1.786432447385427E+04,  5.896038519847551E+03, -1.359119220896973E+03,
2460244.077083333, A.D. 2023-Oct-26 13:51:00.0000, -1.786628478608129E+04,  5.882215812437833E+03, -1.356502244555976E+03,
2460244.077777778, A.D. 2023-Oct-26 13:52:00.0000, -1.786819918328745E+04,  5.868377361227692E+03, -1.353881590676905E+03,
2460244.078472222, A.D. 2023-Oct-26 13:53:00.0000, -1.787006763970613E+04,  5.854523196712878E+03, -1.351257265936401E+03,
2460244.079166667, A.D. 2023-Oct-26 13:54:00.0000, -1.787189013042179E+04,  5.840653347942980E+03, -1.348629273434725E+03,
2460244.079861111, A.D. 2023-Oct-26 13:55:00.0000, -1.787366663050785E+04,  5.826767845828267E+03, -1.345997620983734E+03,
2460244.080555555, A.D. 2023-Oct-26 13:56:00.0000, -1.787539711321704E+04,  5.812866718729440E+03, -1.343362313395691E+03,
2460244.081250000, A.D. 2023-Oct-26 13:57:00.0000, -1.787708155354357E+04,  5.798949998644689E+03, -1.340723356001691E+03,
2460244.081944444, A.D. 2023-Oct-26 13:58:00.0000, -1.787871992471919E+04,  5.785017713943863E+03, -1.338080753537236E+03,
2460244.082638889, A.D. 2023-Oct-26 13:59:00.0000, -1.788031220175500E+04,  5.771069895049043E+03, -1.335434512632162E+03,
2460244.083333333, A.D. 2023-Oct-26 14:00:00.0000, -1.788185835786158E+04,  5.757106571472335E+03, -1.332784637602744E+03,
2460244.084027778, A.D. 2023-Oct-26 14:01:00.0000, -1.788335836615431E+04,  5.743127772836212E+03, -1.330131134715488E+03,
2460244.084722222, A.D. 2023-Oct-26 14:02:00.0000, -1.788481219976349E+04,  5.729133529498476E+03, -1.327474008609684E+03,
2460244.085416667, A.D. 2023-Oct-26 14:03:00.0000, -1.788621983182605E+04,  5.715123871076035E+03, -1.324813265578634E+03,
2460244.086111111, A.D. 2023-Oct-26 14:04:00.0000, -1.788758123635582E+04,  5.701098826622723E+03, -1.322148910779175E+03,
2460244.086805556, A.D. 2023-Oct-26 14:05:00.0000, -1.788889638466411E+04,  5.687058427130186E+03, -1.319480949975371E+03,
2460244.087500000, A.D. 2023-Oct-26 14:06:00.0000, -1.789016524977179E+04,  5.673002701195046E+03, -1.316809387083896E+03,
2460244.088194444, A.D. 2023-Oct-26 14:07:00.0000, -1.789138780384744E+04,  5.658931679233420E+03, -1.314134228746091E+03,
2460244.088888889, A.D. 2023-Oct-26 14:08:00.0000, -1.789256401992834E+04,  5.644845390031520E+03, -1.311455480916008E+03,
2460244.089583333, A.D. 2023-Oct-26 14:09:00.0000, -1.789369386832108E+04,  5.630743863437026E+03, -1.308773147049006E+03,
2460244.090277778, A.D. 2023-Oct-26 14:10:00.0000, -1.789477732200507E+04,  5.616627130374487E+03, -1.306087234936852E+03,
2460244.090972222, A.D. 2023-Oct-26 14:11:00.0000, -1.789581435217644E+04,  5.602495219070041E+03, -1.303397747337041E+03,
2460244.091666667, A.D. 2023-Oct-26 14:12:00.0000, -1.789680493090377E+04,  5.588348159553007E+03, -1.300704691693187E+03,
2460244.092361111, A.D. 2023-Oct-26 14:13:00.0000, -1.789774902841257E+04,  5.574185981328688E+03, -1.298008072311635E+03,
2460244.093055556, A.D. 2023-Oct-26 14:14:00.0000, -1.789864661487011E+04,  5.560008713984728E+03, -1.295307895465102E+03,
2460244.093750000, A.D. 2023-Oct-26 14:15:00.0000, -1.789949766320275E+04,  5.545816387020541E+03, -1.292604165428535E+03,
2460244.094444444, A.D. 2023-Oct-26 14:16:00.0000, -1.790030214273528E+04,  5.531609030030824E+03, -1.289896888476739E+03,
2460244.095138889, A.D. 2023-Oct-26 14:17:00.0000, -1.790106002356648E+04,  5.517386672504337E+03, -1.287186068861721E+03,
2460244.095833333, A.D. 2023-Oct-26 14:18:00.0000, -1.790177127677470E+04,  5.503149344029162E+03, -1.284471712880868E+03,
2460244.096527778, A.D. 2023-Oct-26 14:19:00.0000, -1.790243587248272E+04,  5.488897073738909E+03, -1.281753825644293E+03,
2460244.097222222, A.D. 2023-Oct-26 14:20:00.0000, -1.790305377898231E+04,  5.474629891569227E+03, -1.279032412610350E+03,
2460244.097916667, A.D. 2023-Oct-26 14:21:00.0000, -1.790362496722001E+04,  5.460347827415846E+03, -1.276307479253151E+03,
2460244.098611111, A.D. 2023-Oct-26 14:22:00.0000, -1.790414940642641E+04,  5.446050909741020E+03, -1.273579030243782E+03,
2460244.099305556, A.D. 2023-Oct-26 14:23:00.0000, -1.790462706571457E+04,  5.431739168740956E+03, -1.270847070216499E+03,
2460244.100000000, A.D. 2023-Oct-26 14:24:00.0000, -1.790505791328958E+04,  5.417412633305171E+03, -1.268111607118910E+03,
2460244.100694444, A.D. 2023-Oct-26 14:25:00.0000, -1.790544191915297E+04,  5.403071333612608E+03, -1.265372643616420E+03,
2460244.101388889, A.D. 2023-Oct-26 14:26:00.0000, -1.790577905061515E+04,  5.388715298078835E+03, -1.262630186368508E+03,
2460244.102083333, A.D. 2023-Oct-26 14:27:00.0000, -1.790606927762378E+04,  5.374344556982255E+03, -1.259884240057854E+03,
2460244.102777778, A.D. 2023-Oct-26 14:28:00.0000, -1.790631256744830E+04,  5.359959139101126E+03, -1.257134810573944E+03,
2460244.103472222, A.D. 2023-Oct-26 14:29:00.0000, -1.790650888728444E+04,  5.345559074742091E+03, -1.254381902554341E+03,
2460244.104166667, A.D. 2023-Oct-26 14:30:00.0000, -1.790665820705338E+04,  5.331144392662919E+03, -1.251625521924025E+03,
2460244.104861111, A.D. 2023-Oct-26 14:31:00.0000, -1.790676049306721E+04,  5.316715121957242E+03, -1.248865673776486E+03,
2460244.105555556, A.D. 2023-Oct-26 14:32:00.0000, -1.790681571154407E+04,  5.302271292561881E+03, -1.246102363561547E+03,
2460244.106250000, A.D. 2023-Oct-26 14:33:00.0000, -1.790682383233082E+04,  5.287812933597809E+03, -1.243335596368819E+03,
2460244.106944445, A.D. 2023-Oct-26 14:34:00.0000, -1.790678481988696E+04,  5.273340074534452E+03, -1.240565376423732E+03,
2460244.107638889, A.D. 2023-Oct-26 14:35:00.0000, -1.790669864218438E+04,  5.258852744576269E+03, -1.237791710836832E+03,
2460244.108333333, A.D. 2023-Oct-26 14:36:00.0000, -1.790656526634004E+04,  5.244350972372376E+03, -1.235014603547659E+03,
2460244.109027778, A.D. 2023-Oct-26 14:37:00.0000, -1.790638465761614E+04,  5.229834789513411E+03, -1.232234060713203E+03,
2460244.109722222, A.D. 2023-Oct-26 14:38:00.0000, -1.790615678211779E+04,  5.215304223044310E+03, -1.229450087551693E+03,
2460244.110416667, A.D. 2023-Oct-26 14:39:00.0000, -1.790588160691364E+04,  5.200759303394881E+03, -1.226662688647516E+03,
2460244.111111111, A.D. 2023-Oct-26 14:40:00.0000, -1.790555909720430E+04,  5.186200060444531E+03, -1.223871869439293E+03,
2460244.111805555, A.D. 2023-Oct-26 14:41:00.0000, -1.790518921722984E+04,  5.171626522100931E+03, -1.221077635486589E+03,
2460244.112500000, A.D. 2023-Oct-26 14:42:00.0000, -1.790477193397452E+04,  5.157038718640330E+03, -1.218279991417937E+03,
2460244.113194444, A.D. 2023-Oct-26 14:43:00.0000, -1.790430721260549E+04,  5.142436679659504E+03, -1.215478943505086E+03,
2460244.113888889, A.D. 2023-Oct-26 14:44:00.0000, -1.790379501643108E+04,  5.127820433450308E+03, -1.212674496500786E+03,
2460244.114583333, A.D. 2023-Oct-26 14:45:00.0000, -1.790323531140678E+04,  5.113190011124270E+03, -1.209866655369231E+03,
2460244.115277778, A.D. 2023-Oct-26 14:46:00.0000, -1.790262806084479E+04,  5.098545440254952E+03, -1.207055426489554E+03,
2460244.115972222, A.D. 2023-Oct-26 14:47:00.0000, -1.790197323069494E+04,  5.083886750636232E+03, -1.204240813300846E+03,
2460244.116666667, A.D. 2023-Oct-26 14:48:00.0000, -1.790127078332228E+04,  5.069213972686030E+03, -1.201422822391996E+03,
2460244.117361111, A.D. 2023-Oct-26 14:49:00.0000, -1.790052068371145E+04,  5.054527133877338E+03, -1.198601458174579E+03,
2460244.118055556, A.D. 2023-Oct-26 14:50:00.0000, -1.789972289509402E+04,  5.039826265770182E+03, -1.195776726788923E+03,
2460244.118750000, A.D. 2023-Oct-26 14:51:00.0000, -1.789887738059845E+04,  5.025111395867025E+03, -1.192948632621551E+03,
2460244.119444444, A.D. 2023-Oct-26 14:52:00.0000, -1.789798410246946E+04,  5.010382554878505E+03, -1.190117181469038E+03,
2460244.120138889, A.D. 2023-Oct-26 14:53:00.0000, -1.789704302564816E+04,  4.995639770761273E+03, -1.187282378894642E+03,
2460244.120833333, A.D. 2023-Oct-26 14:54:00.0000, -1.789605411241419E+04,  4.980883074986727E+03, -1.184444229049014E+03,
2460244.121527778, A.D. 2023-Oct-26 14:55:00.0000, -1.789501732398407E+04,  4.966112495063941E+03, -1.181602738288539E+03,
2460244.122222222, A.D. 2023-Oct-26 14:56:00.0000, -1.789393262342003E+04,  4.951328060958435E+03, -1.178757910035087E+03,
2460244.122916667, A.D. 2023-Oct-26 14:57:00.0000, -1.789279997288994E+04,  4.936529802641139E+03, -1.175909751738345E+03,
2460244.123611111, A.D. 2023-Oct-26 14:58:00.0000, -1.789161933451414E+04,  4.921717748771760E+03, -1.173058267358410E+03,
2460244.124305556, A.D. 2023-Oct-26 14:59:00.0000, -1.789039066858200E+04,  4.906891928919142E+03, -1.170203463127563E+03,
2460244.125000000, A.D. 2023-Oct-26 15:00:00.0000, -1.788911393806239E+04,  4.892052373765952E+03, -1.167345342855467E+03,
2460244.125694444, A.D. 2023-Oct-26 15:01:00.0000, -1.788778910324618E+04,  4.877199110884741E+03, -1.164483912875688E+03,
2460244.126388889, A.D. 2023-Oct-26 15:02:00.0000, -1.788641612524376E+04,  4.862332170515770E+03, -1.161619177850977E+03,
2460244.127083333, A.D. 2023-Oct-26 15:03:00.0000, -1.788499496519135E+04,  4.847451581454098E+03, -1.158751143666652E+03,
2460244.127777778, A.D. 2023-Oct-26 15:04:00.0000, -1.788352558327105E+04,  4.832557375204075E+03, -1.155879814490268E+03,
2460244.128472222, A.D. 2023-Oct-26 15:05:00.0000, -1.788200793964393E+04,  4.817649579362799E+03, -1.153005196681891E+03,
2460244.129166667, A.D. 2023-Oct-26 15:06:00.0000, -1.788044199351879E+04,  4.802728223341543E+03, -1.150127294503612E+03,
2460244.129861111, A.D. 2023-Oct-26 15:07:00.0000, -1.787882770594570E+04,  4.787793337955211E+03, -1.147246113745304E+03,
2460244.130555556, A.D. 2023-Oct-26 15:08:00.0000, -1.787716503705480E+04,  4.772844951504370E+03, -1.144361659138415E+03,
2460244.131250000, A.D. 2023-Oct-26 15:09:00.0000, -1.787545394421491E+04,  4.757883094764798E+03, -1.141473936484474E+03,
2460244.131944444, A.D. 2023-Oct-26 15:10:00.0000, -1.787369438744191E+04,  4.742907796903321E+03, -1.138582950893937E+03,
2460244.132638889, A.D. 2023-Oct-26 15:11:00.0000, -1.787188632679597E+04,  4.727919086624537E+03, -1.135688708274622E+03,
2460244.133333333, A.D. 2023-Oct-26 15:12:00.0000, -1.787002971868723E+04,  4.712916993681791E+03, -1.132791212068710E+03,
2460244.134027778, A.D. 2023-Oct-26 15:13:00.0000, -1.786812452308327E+04,  4.697901548705457E+03, -1.129890468810456E+03,
2460244.134722222, A.D. 2023-Oct-26 15:14:00.0000, -1.786617069817689E+04,  4.682872781125007E+03, -1.126986482829313E+03,
2460244.135416667, A.D. 2023-Oct-26 15:15:00.0000, -1.786416820120858E+04,  4.667830719321022E+03, -1.124079260851395E+03,
2460244.136111111, A.D. 2023-Oct-26 15:16:00.0000, -1.786211699027370E+04,  4.652775393954879E+03, -1.121168806688330E+03,
2460244.136805556, A.D. 2023-Oct-26 15:17:00.0000, -1.786001702257362E+04,  4.637706835037568E+03, -1.118255125736899E+03,
2460244.137500000, A.D. 2023-Oct-26 15:18:00.0000, -1.785786825619248E+04,  4.622625072186524E+03, -1.115338224298355E+03,
2460244.138194445, A.D. 2023-Oct-26 15:19:00.0000, -1.785567064738780E+04,  4.607530134033776E+03, -1.112418106277270E+03,
2460244.138888889, A.D. 2023-Oct-26 15:20:00.0000, -1.785342415235215E+04,  4.592422051006126E+03, -1.109494778296147E+03,
2460244.139583333, A.D. 2023-Oct-26 15:21:00.0000, -1.785112872907874E+04,  4.577300852973478E+03, -1.106568243774034E+03,
2460244.140277778, A.D. 2023-Oct-26 15:22:00.0000, -1.784878433197254E+04,  4.562166569208426E+03, -1.103638509806067E+03,
2460244.140972222, A.D. 2023-Oct-26 15:23:00.0000, -1.784639091895265E+04,  4.547019230400090E+03, -1.100705580200745E+03,
2460244.141666667, A.D. 2023-Oct-26 15:24:00.0000, -1.784394844439311E+04,  4.531858866193248E+03, -1.097769461212020E+03,
2460244.142361111, A.D. 2023-Oct-26 15:25:00.0000, -1.784145686435752E+04,  4.516685505718299E+03, -1.094830157956244E+03,
2460244.143055555, A.D. 2023-Oct-26 15:26:00.0000, -1.783891613495204E+04,  4.501499179303305E+03, -1.091887675028300E+03,
2460244.143750000, A.D. 2023-Oct-26 15:27:00.0000, -1.783632620954141E+04,  4.486299916945128E+03, -1.088942017838703E+03,
2460244.144444444, A.D. 2023-Oct-26 15:28:00.0000, -1.783368704412266E+04,  4.471087748634881E+03, -1.085993191861102E+03,
